TotRmsAbvGrd,OpenPorchSF,MasVnrArea,PoolArea,MiscVal,OverallQual,1stFlrSF,ScreenPorch,HalfBath,KitchenAbvGr,LotArea,GrLivArea,YearBuilt,2ndFlrSF,OverallCond,BsmtFinSF1,FullBath,Fireplaces,TotalBsmtSF,EnclosedPorch,LotFrontage,BsmtHalfBath,BsmtUnfSF,BsmtFinSF2,YrSold,LowQualFinSF,GarageYrBlt,MoSold,GarageCars,YearRemodAdd,BsmtFullBath,BedroomAbvGr,3SsnPorch,WoodDeckSF,GarageArea,LotShape,Utilities,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSZoning_1,MSZoning_2,MSZoning_3,Street_1,Alley_1,Alley_2,LandContour_1,LandContour_2,LotConfig_1,LotConfig_2,LotConfig_3,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Condition2_1,Condition2_2,Condition2_3,BldgType_1,BldgType_2,BldgType_3,HouseStyle_1,HouseStyle_2,HouseStyle_3,RoofStyle_1,RoofStyle_2,RoofStyle_3,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_1,MasVnrType_2,MasVnrType_3,Foundation_1,Foundation_2,Foundation_3,Heating_1,Heating_2,Heating_3,CentralAir_1,Electrical_1,Electrical_2,Electrical_3,GarageType_1,GarageType_2,GarageType_3,MiscFeature_1,MiscFeature_2,MiscFeature_3,SaleType_1,SaleType_2,SaleType_3,SaleType_4,SaleCondition_1,SaleCondition_2,SaleCondition_3,SalePrice
7,74,113.0,0,0,7,1536,0,0,1,9135,1536,2002,0,5,810,2,0,1536,0,70.0,0,726,0,2008,0,2002.0,12,2,2003,1,3,0,192,532,3,3,0,3,2,4,3,3,6,1,4,3,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,214000
8,45,0.0,0,400,7,1621,0,0,1,14145,1621,1984,0,7,213,2,0,1208,0,91.0,0,995,0,2006,0,1984.0,5,2,1998,1,3,0,108,440,3,3,0,3,2,4,3,2,5,1,4,3,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,202500
6,0,176.0,0,0,6,1215,234,0,1,12400,1215,1958,0,7,585,1,0,1215,0,66.0,0,630,0,2009,0,1958.0,6,1,1998,0,3,0,0,297,2,3,0,2,2,3,2,1,3,1,2,2,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,155000
9,0,0.0,0,0,8,993,0,1,1,14191,1908,2002,915,5,0,2,0,967,0,85.0,0,967,0,2010,0,2002.0,4,2,2002,0,4,0,135,431,3,3,0,3,2,4,3,1,1,1,4,3,7,0,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,202900
4,0,0.0,0,0,4,841,0,0,1,8400,841,1950,0,4,0,1,0,721,24,60.0,0,721,0,2009,0,1950.0,9,1,1950,0,2,0,250,294,3,3,0,1,1,3,2,1,1,1,3,2,7,0,1,3,3,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,82000
6,0,340.0,0,0,3,1040,0,0,2,8544,1040,1949,0,4,0,2,0,0,0,,0,0,0,2006,0,1949.0,5,2,1950,0,2,0,0,400,3,3,0,2,2,0,0,0,0,0,1,2,7,0,1,3,3,2,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,87500
6,72,616.0,0,0,9,1684,0,0,1,8849,1684,2005,0,5,28,2,1,1684,0,63.0,0,1656,0,2008,0,2005.0,7,2,2005,0,2,0,495,564,2,3,0,4,2,5,3,1,6,1,4,4,7,5,2,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,266000
4,0,0.0,0,0,5,536,0,1,1,2592,1112,1976,576,3,129,1,0,536,0,36.0,0,175,232,2010,0,1976.0,4,1,1976,0,3,0,182,336,3,3,0,2,2,4,3,1,3,4,2,2,7,0,1,3,3,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,85000
6,0,0.0,0,0,6,972,0,0,1,6435,1577,1939,605,5,0,1,1,972,0,65.0,0,972,0,2006,0,1939.0,10,1,1950,0,3,0,0,312,3,3,0,2,2,3,3,1,1,1,3,1,7,4,1,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,140200
5,0,0.0,0,15500,6,958,0,0,1,12772,958,1960,0,8,498,1,0,958,0,,0,460,0,2007,0,1960.0,4,1,1998,0,2,0,0,301,2,3,0,2,3,3,3,2,4,1,2,2,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,151500
6,40,30.0,0,0,6,1478,0,0,1,17600,1478,1960,0,5,1270,2,2,1478,0,,0,208,0,2009,0,1960.0,12,2,1960,1,3,0,0,498,2,3,0,2,2,3,3,1,4,1,4,2,7,4,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,157500
6,27,106.0,0,0,7,764,0,1,1,2448,1626,2003,862,5,573,2,0,764,0,36.0,0,191,0,2008,0,2003.0,10,2,2004,1,2,0,0,474,3,3,0,3,2,4,3,1,6,1,4,3,7,0,2,3,3,2,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,154000
10,0,870.0,0,0,9,1848,0,1,1,20431,2728,2005,880,5,1410,2,2,1848,0,56.0,0,438,0,2006,0,2006.0,4,3,2006,1,4,0,0,706,1,3,0,4,2,5,3,1,6,1,4,4,7,5,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,437154
6,54,362.0,0,0,9,1869,0,0,1,7820,1869,2007,0,5,0,2,1,1869,0,68.0,0,1869,0,2007,0,2007.0,12,2,2007,0,2,0,210,617,2,3,0,4,2,5,3,1,1,1,4,4,7,4,2,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,318061
6,80,0.0,0,0,7,1453,184,1,1,5271,1453,1986,0,5,1082,1,1,1453,0,,0,371,0,2006,0,1986.0,12,2,1986,1,2,0,0,445,2,3,1,2,2,4,3,4,6,1,3,3,7,3,2,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,190000
5,0,0.0,0,0,5,616,0,0,1,9084,1111,1941,495,6,236,1,0,616,0,60.0,1,0,380,2008,0,1941.0,3,1,1950,0,3,0,48,200,3,3,0,2,2,3,2,2,2,3,2,2,7,0,1,3,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,95000
5,0,0.0,0,0,6,720,0,0,1,8520,720,1928,0,8,0,1,0,624,0,60.0,0,624,0,2010,0,2005.0,5,2,2003,0,2,0,106,484,3,3,0,2,3,3,3,1,1,1,3,2,7,0,1,3,3,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,105900
6,0,0.0,0,0,6,1192,0,0,1,8400,1595,1940,403,5,388,1,2,940,108,60.0,0,552,0,2006,0,1940.0,6,1,2000,0,2,0,0,240,3,3,0,2,2,3,3,1,2,1,4,2,7,4,1,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,140000
6,26,0.0,0,0,6,1200,0,0,1,11249,1200,1995,0,5,334,2,0,1200,0,105.0,0,322,544,2007,0,1995.0,8,2,1995,1,3,0,0,521,1,3,0,3,3,4,4,1,5,4,4,3,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,177500
6,26,106.0,0,0,6,1167,0,0,1,9248,1167,1992,0,6,560,2,0,1158,0,,0,598,0,2009,0,1992.0,7,2,1992,1,3,0,120,400,2,3,0,2,2,4,3,1,6,1,3,3,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,173000
6,90,0.0,0,0,5,1142,0,1,1,4224,1142,1976,0,5,874,1,1,1142,0,44.0,0,268,0,2007,0,1976.0,8,2,1976,1,3,0,536,528,3,3,0,2,2,4,3,1,5,1,2,2,7,1,3,3,3,2,0,3,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,134000
6,0,120.0,0,0,5,1352,0,0,1,6930,1352,1958,0,4,300,1,0,1062,294,92.0,1,468,294,2006,0,1958.0,7,1,1958,0,3,0,168,288,2,3,0,2,2,3,3,3,4,3,4,3,5,0,1,3,3,2,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,130000
7,75,530.0,0,0,8,1086,374,1,1,12011,1924,1998,838,5,956,2,1,1086,0,78.0,0,130,0,2006,0,1998.0,6,2,1998,1,3,0,208,592,2,3,0,3,2,4,3,3,6,1,4,3,7,3,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,280000
5,0,0.0,0,0,6,912,192,0,1,7540,912,1978,0,6,773,1,1,888,0,,0,115,0,2007,0,1978.0,6,2,1978,1,2,0,0,470,2,3,0,2,2,4,3,3,6,1,4,2,7,3,2,3,3,2,0,3,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,156000
8,0,0.0,0,0,5,988,0,0,1,9144,1505,1940,517,5,399,1,0,883,0,,0,484,0,2008,0,1940.0,7,1,1982,1,3,0,0,240,3,3,0,2,2,3,3,1,3,1,3,2,7,0,1,3,3,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,145000
7,0,500.0,0,0,7,495,0,0,1,7301,1922,2003,1427,5,0,3,1,0,177,64.0,0,0,0,2009,0,2003.0,7,2,2003,0,4,0,0,672,3,3,0,3,2,0,0,0,0,0,4,3,7,5,2,3,3,2,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,198500
5,0,510.0,0,0,6,483,0,1,1,1680,987,1972,504,8,162,1,0,483,0,21.0,0,321,0,2009,0,1972.0,5,1,2007,0,2,0,250,264,3,3,0,2,2,3,3,1,5,1,3,3,7,0,1,3,3,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,118000
6,111,120.0,0,0,6,790,0,1,1,18800,1574,1976,784,5,712,2,1,796,0,,0,84,0,2006,0,1976.0,7,2,1976,1,3,0,306,566,2,3,0,2,2,4,3,2,6,1,2,2,7,3,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,190000
6,128,0.0,0,0,5,672,0,0,1,10690,1344,1920,672,7,456,1,0,672,218,59.0,0,216,0,2009,0,1964.0,7,1,1997,0,3,0,0,468,3,3,0,2,3,3,2,1,3,1,3,2,7,0,1,3,2,2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,147000
6,76,247.0,0,0,6,1394,185,1,1,9500,1394,1963,0,5,609,1,2,1394,0,,0,785,0,2009,0,1963.0,7,2,1963,1,3,0,0,514,2,3,0,2,2,4,3,1,4,1,3,2,7,4,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,159000
6,110,305.0,0,0,6,1431,0,0,1,9150,1431,1962,0,5,371,1,1,1099,0,101.0,1,728,0,2008,0,1962.0,12,1,1962,0,3,0,64,296,2,3,0,2,2,4,3,4,6,1,3,2,7,4,2,3,3,2,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,165000
7,98,200.0,0,0,5,1268,0,0,1,7800,1268,1954,0,6,540,1,1,1268,0,78.0,0,728,0,2010,0,1954.0,3,1,1954,0,2,0,0,244,3,3,0,2,2,3,3,1,2,1,3,2,7,4,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,132000
7,17,0.0,0,0,5,1287,182,0,1,9830,1287,1959,0,7,72,1,1,1063,0,,0,733,258,2010,0,1997.0,3,2,2006,1,3,0,364,576,2,3,0,2,3,3,3,1,5,3,4,3,7,4,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,162000
7,40,0.0,0,0,6,953,0,1,1,8121,1664,2000,711,5,0,2,1,953,0,,0,953,0,2006,0,2000.0,1,2,2000,0,3,0,100,460,2,3,0,2,2,4,3,1,1,1,4,2,7,3,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,172400
7,59,0.0,0,0,4,1120,0,0,1,17120,1588,1959,468,4,0,2,1,0,0,80.0,0,0,0,2008,0,1991.0,7,2,1959,0,4,0,0,680,3,3,0,2,2,0,0,0,0,0,2,2,5,4,3,3,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,134432
4,0,0.0,0,0,6,752,90,0,1,7175,752,1984,0,5,623,1,0,744,0,50.0,0,0,121,2010,0,1984.0,2,1,1984,1,2,0,353,264,3,3,0,2,2,4,3,1,5,2,2,2,7,0,1,3,3,2,0,3,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,125000
5,0,0.0,0,0,5,1319,0,0,1,10634,1319,1953,0,6,428,1,0,608,0,79.0,0,0,180,2009,0,1953.0,11,1,1953,1,3,0,66,270,3,3,0,2,2,3,3,1,4,2,2,2,5,0,1,3,3,2,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,123000
8,48,0.0,0,0,7,847,0,1,1,8200,1928,2003,1081,5,0,2,1,847,0,65.0,0,847,0,2007,0,2003.0,7,2,2004,0,4,0,100,434,3,3,0,3,2,4,3,1,1,1,4,3,7,4,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,219500
4,0,0.0,0,0,1,904,0,1,1,10020,904,1922,0,1,350,0,0,683,0,,0,333,0,2009,0,,3,0,1950,1,1,0,0,0,2,3,2,1,1,2,1,4,4,1,3,1,3,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,61000
5,0,0.0,0,0,5,914,0,0,1,8846,914,1996,0,5,298,1,0,870,0,57.0,0,572,0,2006,0,1998.0,7,2,1996,0,2,0,0,576,2,3,0,3,2,4,3,3,6,1,4,2,7,0,1,3,3,2,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,148000
8,214,0.0,0,0,8,1580,0,0,1,11143,2466,2004,886,5,0,3,1,1580,0,102.0,0,1580,0,2007,0,2004.0,12,2,2005,0,4,0,159,610,2,3,0,3,2,4,3,1,1,1,4,3,7,4,2,3,3,2,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,340000
8,0,350.0,0,0,9,1856,0,1,1,11394,1856,2010,0,2,1445,1,1,1856,0,88.0,0,411,0,2010,0,2010.0,6,3,2010,1,1,0,113,834,3,3,0,3,2,5,3,3,6,1,4,4,7,5,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,394432
7,63,16.0,0,0,6,1007,0,1,1,8123,1800,2000,793,5,0,2,1,982,0,60.0,0,982,0,2009,0,2000.0,6,2,2000,0,3,0,100,463,2,3,0,2,2,4,3,1,1,1,4,2,7,3,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,179000
6,0,0.0,0,0,5,1026,0,0,1,5000,1691,1924,665,6,218,2,1,1026,242,50.0,0,808,0,2010,0,1924.0,5,1,1950,0,3,0,0,308,3,3,0,2,2,3,3,1,2,1,2,3,7,4,1,3,3,2,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,127000
5,121,0.0,0,0,7,1301,0,0,1,7200,1301,2006,0,5,0,2,1,1293,0,60.0,0,1293,0,2006,0,2006.0,8,2,2006,1,2,0,216,572,3,3,0,3,2,4,4,1,1,1,4,3,7,4,2,3,3,2,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,187750
8,53,0.0,0,0,7,939,0,1,1,9245,1797,2006,858,5,0,2,0,939,0,79.0,0,939,0,2007,0,2006.0,4,2,2006,0,3,0,144,639,2,3,0,3,2,4,3,3,1,1,4,3,7,0,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,213500
5,0,0.0,0,0,6,784,0,0,1,9000,784,1928,0,3,0,1,0,784,91,60.0,0,784,0,2009,0,1950.0,10,2,1950,0,2,0,0,360,3,3,0,2,2,2,2,1,1,1,2,2,7,0,1,2,2,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,76000
